state_id	item_index	lexical_identity	target_phonology	phoneme_length	S0_freear_predicted_phonology	divergence_step	divergence_is_eos_position	gold_token	chosen_token	gold_rank	gold_logit	chosen_logit	margin_chosen_minus_gold	top5_tokens	top5_logits	step_vs_goldprefix_logit_max_abs_dev	margin_numerically_ambiguous	n_generated_after_divergence	n_positional_mismatches	diag_prefix_correction_label	diag_prefix_correction_corrected_predicted_phonology	diag_prefix_correction_corrected_exact	diag_prefix_correction_corrected_second_divergence_step	diag_prefix_correction_corrected_terminated_by_cap
W3_REP	9841	aplenty	AH P L EH N T IY	7	AH P L AY Z	3	0	EH	AY	2	85.59135437011719	88.51972198486328	2.9283676147460938	AY EH IY AA OY	88.519722 85.591354 75.668564 67.211845 67.041374	0.0	0	1	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AH P L EH N T IY	1	NA	0
W3_REP	9865	apparatchik	AE P ER AE CH IH K	7	OW P ER OW K EY IH S T	0	0	AE	OW	2	48.87228775024414	73.0247573852539	24.152469635009766	OW AE AH AW IH	73.024757 48.872288 38.393120 31.738882 31.181032	1.9073486328125e-05	0	8	7	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AE P ER AE CH IH K	1	NA	0
W3_REP	9968	archival	AA R K AY V AH L	7	AA R K AY V IH JH	5	0	AH	IH	4	36.30534744262695	36.969573974609375	0.6642265319824219	IH M <eos> AH IY	36.969574 36.780941 36.568054 36.305347 34.939964	0.0	0	1	2	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AA R K AY V AH L	1	NA	0
W3_REP	9977	arduino	AA R D W IY N OW	7	AA R N IY AA N OW	2	0	D	N	2	27.10952377319336	29.37313461303711	2.26361083984375	N D G M B	29.373135 27.109524 22.074362 20.578241 16.716589	0.0	0	4	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AA R D IY N OW	0	3	0
W3_REP	9992	argyle	AA R G AY L	5	AE NG G L ER IY	0	0	AA	AE	2	34.40119934082031	36.42620849609375	2.0250091552734375	AE AA K IH SH	36.426208 34.401199 23.315676 21.568735 20.840174	1.52587890625e-05	0	5	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AA R G AY L	1	NA	0
W3_REP	9993	argyll	AA R G AY L	5	AE NG G L ER IY	0	0	AA	AE	2	34.40119934082031	36.42620849609375	2.0250091552734375	AE AA K IH SH	36.426208 34.401199 23.315676 21.568735 20.840174	1.52587890625e-05	0	5	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AA R G AY L	1	NA	0
W3_REP	10004	aristotle	EH R AH S T AA T AH L	9	EH F AH L UW T	1	0	R	F	2	50.254364013671875	63.393775939941406	13.139411926269531	F R S TH D	63.393776 50.254364 46.249836 44.204529 44.047440	0.0	0	4	7	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	EH R AH S T	0	5	0
W3_REP	10132	asphalt	AE S F AO L T	6	AE S T R EY AH L	2	0	F	T	2	24.761505126953125	28.60623550415039	3.8447303771972656	T F EH AH AY	28.606236 24.761505 23.250149 20.298927 17.985174	0.0	0	4	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AE S F AO L T	1	NA	0
W3_REP	10287	augustine	AA G AH S T IY N	7	AH B AA TH AH S IY N	0	0	AA	AH	2	27.139820098876953	28.054195404052734	0.9143753051757812	AH AA IH AE B	28.054195 27.139820 23.350523 16.573198 13.868439	1.52587890625e-05	0	7	8	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AA G AH S T IY N	1	NA	0
W3_REP	10340	avalon	AE V AH L AA N	6	AE S T R AH	1	0	V	S	2	50.524818420410156	50.806495666503906	0.28167724609375	S V R N B	50.806496 50.524818 41.447567 40.507324 36.845634	0.0	0	3	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AE V AH L AA N	1	NA	0
W3_REP	10366	avowedly	AH V AW AH D L IY	7	AH V AW AH B L IH NG	4	0	D	B	2	72.4132080078125	74.23883819580078	1.8256301879882812	B D L Z N	74.238838 72.413208 59.139980 49.514370 44.745937	0.0	0	3	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AH V AW AH D L IY	1	NA	0
W3_REP	10398	ayrshire	EY ER SH AY ER	5	EY V ER N AY Z	1	0	ER	V	2	30.891427993774414	37.723934173583984	6.83250617980957	V ER B D NG	37.723934 30.891428 24.759413 20.846659 20.170137	0.0	0	4	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	EY ER SH AY ER	1	NA	0
W3_REP	10402	aztec	AE Z T EH K	5	EH Z AH S AY D	0	0	AE	EH	2	38.434669494628906	41.20808792114258	2.773418426513672	EH AE IH AY K	41.208088 38.434669 34.437214 34.144566 31.052000	1.52587890625e-05	0	5	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	AE Z T EH K S	0	5	0
W3_REP	10405	baalbek	B AA L B EH K	6	B AA L IY B	3	0	B	IY	2	35.831687927246094	38.74824523925781	2.9165573120117188	IY B K F UW	38.748245 35.831688 26.730597 18.958157 16.233356	0.0	0	1	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AA L B EH K	1	NA	0
W3_REP	10415	babushka	B AH B UH SH K AH	7	B IH L AH K S AO R	1	0	AH	IH	5	32.9726448059082	38.03553771972656	5.062892913818359	IH OW EH ER AH	38.035538 37.292175 36.473484 33.357136 32.972645	0.0	0	6	7	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AH L AA B IY	0	2	0
W3_REP	10443	backhanded	B AE K HH AE N D IH D	9	B UH K M EY K	1	0	AE	UH	3	40.43187713623047	51.10713195800781	10.675254821777344	UH L AE OW R	51.107132 45.558918 40.431877 39.493290 34.925114	0.0	0	4	7	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AE K HH AE N D IH D	1	NA	0
W3_REP	10480	badman	B AE D M AH N	6	D UW AH L	0	0	B	D	2	41.44078826904297	42.679447174072266	1.2386589050292969	D B G HH SH	42.679447 41.440788 37.955868 36.908859 17.488417	9.5367431640625e-06	0	3	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AE D M AH N	1	NA	0
W3_REP	10525	balata	B AE L AH T AH	6	B AE L AH W EY	4	0	T	W	2	28.715801239013672	30.951963424682617	2.2361621856689453	W T G P B	30.951963 28.715801 28.636562 28.398075 24.957005	0.0	0	1	2	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AE L AH T AH	1	NA	0
W3_REP	10588	bandicoot	B AE N D IH K UW T	8	B AE N D IH SH	5	0	K	SH	2	51.41373825073242	55.336795806884766	3.9230575561523438	SH K S V JH	55.336796 51.413738 42.560612 42.340206 41.450356	0.0	0	0	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AE N D IH K UW T	1	NA	0
W3_REP	10591	bandleader	B AE N D L IY D ER	8	B ER D R EH S ER	1	0	AE	ER	2	56.238834381103516	58.14466094970703	1.9058265686035156	ER AE AH L N	58.144661 56.238834 34.334812 33.864143 33.832920	0.0	0	5	7	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AE N D L IY D ER	1	NA	0
W3_REP	10648	barclays	B AA R K L IY Z	7	B AA R K L EY	5	0	IY	EY	2	54.27772521972656	55.57903289794922	1.3013076782226562	EY IY IH AH ER	55.579033 54.277725 39.579121 39.553612 38.212002	0.0	0	0	2	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AA R K L IY Z	1	NA	0
W3_REP	10727	basilica	B AH S IH L IH K AH	8	B AH S IH L AH	5	0	IH	AH	3	35.828006744384766	38.80239486694336	2.9743881225585938	AH D IH IY AE	38.802395 38.390614 35.828007 27.687578 26.850767	0.0	0	0	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AH S IH L IH K AH	1	NA	0
W3_REP	10847	bedbug	B EH D B AH G	6	B AH M B IY G AH S	1	0	EH	AH	2	39.53609848022461	40.53115463256836	0.99505615234375	AH EH AY IH UW	40.531155 39.536098 32.324169 31.552208 22.363468	0.0	0	6	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B EH D B AH G	1	NA	0
W3_REP	10853	bedevil	B IH D EH V AH L	7	B AH N T M IH K	1	0	IH	AH	2	52.88712692260742	56.04246520996094	3.1553382873535156	AH IH EH AE AA	56.042465 52.887127 46.310078 45.419563 30.521151	0.0	0	5	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B IH D EH V AH L	1	NA	0
W3_REP	10855	bedlam	B EH D L AH M	6	B EH D AH L	3	0	L	AH	2	31.40141487121582	35.36130142211914	3.9598865509033203	AH L V M N	35.361301 31.401415 21.573217 19.037210 14.497926	0.0	0	1	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B EH D L AH M	1	NA	0
W3_REP	11062	bethune	B AH TH Y UW N	6	B AH TH R UW	3	0	Y	R	2	20.124345779418945	21.754438400268555	1.6300926208496094	R Y N ER IY	21.754438 20.124346 19.330744 18.295607 15.614753	0.0	0	1	2	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AH TH Y UW N	1	NA	0
W3_REP	11091	bialy	B IY AA L IY	5	B AO L IY	1	0	IY	AO	3	49.171653747558594	55.714073181152344	6.54241943359375	AO AA IY AW OW	55.714073 50.958809 49.171654 48.925953 48.138882	0.0	0	2	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B IY AA L IY	1	NA	0
W3_REP	11146	billionaire	B IH L Y AH N EH R	8	B IH L D AH N	3	0	Y	D	2	29.851043701171875	32.014835357666016	2.1637916564941406	D Y AO K Z	32.014835 29.851044 27.074360 19.343559 19.051292	0.0	0	2	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B IH L Y AH N EH R	1	NA	0
W3_REP	11147	billionth	B IH L Y AH N TH	7	B AY M	1	0	IH	AY	2	48.231143951416016	50.642513275146484	2.4113693237304688	AY IH Y IY EH	50.642513 48.231144 46.627720 44.565746 40.840038	0.0	0	1	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B IH L Y AH N TH S	0	7	0
W3_REP	11169	biogen	B AY OW JH EH N	6	B AY N AH S	2	0	OW	N	2	17.782636642456055	25.46548843383789	7.682851791381836	N OW JH EH Z	25.465488 17.782637 17.350519 15.799477 14.961383	0.0	0	2	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AY OW JH EH N	1	NA	0
W3_REP	11181	biosphere	B AY OW S F IH R	7	B AY OW L EH F AH K	3	0	S	L	2	32.274410247802734	34.59140396118164	2.3169937133789062	L S F N M	34.591404 32.274410 29.279778 26.388550 18.602425	0.0	0	4	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AY OW S F IH R	1	NA	0
W3_REP	11208	birthrate	B ER TH R EY T	6	B IH L AH T	1	0	ER	IH	6	32.49840545654297	48.369384765625	15.870979309082031	IH AH EH AO L	48.369385 41.144066 40.617523 39.594391 36.208141	0.0	0	3	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B ER IH SH AH N	0	2	0
W3_REP	11209	birthright	B ER TH R AY T	6	B ER T R EY JH	2	0	TH	T	2	29.433452606201172	30.426267623901367	0.9928150177001953	T TH L N IH	30.426268 29.433453 20.799911 12.423773 10.837057	0.0	0	3	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B ER TH R AY T	1	NA	0
W3_REP	11230	bittersweet	B IH T ER S W IY T	8	B IH T ER S	5	0	W	<eos>	3	25.919919967651367	32.37735366821289	6.457433700561523	<eos> L W AH IH	32.377354 26.848677 25.919920 24.089882 20.933332	0.0	0	2	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B IH T ER S W ER T	0	6	0
W3_REP	11233	bituminous	B IH T UW M AH N AH S	9	B IH T AY L	3	0	UW	AY	2	29.51516342163086	30.368934631347656	0.8537712097167969	AY UW ER IH AA	30.368935 29.515163 24.458904 24.151249 12.433704	0.0	0	1	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B IH T UW M AH N AH S	1	NA	0
W3_REP	11236	biweekly	B AY W IY K L IY	7	B IH G OY S T	1	0	AY	IH	3	39.26683044433594	39.647315979003906	0.38048553466796875	IH OW AY IY AH	39.647316 39.487591 39.266830 34.625923 32.520317	0.0	0	4	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AY W EY K	0	3	0
W3_REP	11259	blackwell	B L AE K W EH L	7	B AE TH L IH N	1	0	L	AE	2	46.92986297607422	48.35055923461914	1.4206962585449219	AE L IH AY AA	48.350559 46.929863 38.489880 35.815437 35.417957	0.0	0	4	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B L AE K W EH L	1	NA	0
W3_REP	11260	blackwood	B L AE K W UH D	7	B AH V AH N T	1	0	L	AH	2	41.17165756225586	44.22660827636719	3.054950714111328	AH L OW EY R	44.226608 41.171658 36.756054 31.209637 31.093292	0.0	0	4	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B L AE K W UH D	1	NA	0
W3_REP	11360	blowhard	B L OW HH AA R D	7	B L OW ER	3	0	HH	ER	2	45.55313491821289	58.089202880859375	12.536067962646484	ER HH P F CH	58.089203 45.553135 25.463806 19.716202 18.680418	0.0	0	0	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B L OW HH AA R D	1	NA	0
W3_REP	11398	blurt	B L ER T	4	B L IH DH ER	2	0	ER	IH	2	53.23806381225586	54.92853546142578	1.6904716491699219	IH ER EH UW UH	54.928535 53.238064 44.550358 43.758194 37.091988	0.0	0	2	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B L ER T	1	NA	0
W3_REP	11401	bluster	B L AH S T ER	6	B AH S T ER	1	0	L	AH	2	61.92693328857422	63.975547790527344	2.048614501953125	AH L R OW AE	63.975548 61.926933 53.737194 42.319977 36.193600	0.0	0	3	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B L AH S T ER	1	NA	0
W3_REP	11437	bodkin	B AA D K IH N	6	B AA D K AH N	4	0	IH	AH	2	41.79304122924805	43.110530853271484	1.3174896240234375	AH IH AE ER EH	43.110531 41.793041 33.563667 33.258324 25.787184	0.0	0	1	1	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AA D K IH N	1	NA	0
W3_REP	11601	boswell	B AA Z W EH L	6	HH IH M AH L EH K SH AH N	0	0	B	HH	3	25.04601287841797	30.602420806884766	5.556407928466797	HH L B M SH	30.602421 26.783678 25.046013 19.687035 19.127808	1.1444091796875e-05	0	9	10	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B IH Z AH N	0	1	0
W3_REP	11639	bourgeoisie	B UH R ZH W AA Z IY	8	B UH R IH T IY	3	0	ZH	IH	2	38.69194030761719	39.11867904663086	0.4267387390136719	IH ZH IY AH OY	39.118679 38.691940 28.873859 28.543947 25.318176	0.0	0	2	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B UH R ZH W AA Z IY	1	NA	0
W3_REP	11761	breakneck	B R EY K N EH K	7	G R EY B AH N	0	0	B	G	2	62.120399475097656	64.52466583251953	2.404266357421875	G B F M D	64.524666 62.120399 47.117123 46.580467 42.165676	1.9073486328125e-05	0	5	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B R EY K N EH K	1	NA	0
W3_REP	11800	brethren	B R EH DH R AH N	7	B R UH K L AY N	2	0	EH	UH	2	57.543819427490234	60.44258499145508	2.8987655639648438	UH EH UW OY AW	60.442585 57.543819 52.234013 49.321327 44.705364	0.0	0	4	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B R EH DH R AH N	1	NA	0
W3_REP	11838	brigadier	B R IH G AH D IH R	8	R IH B AO R D	0	0	B	R	4	19.110658645629883	33.4166259765625	14.305967330932617	R G JH B F	33.416626 27.248741 21.262829 19.110659 17.962168	2.288818359375e-05	0	5	7	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B R IH G AH D	0	6	0
W3_REP	11863	britannia	B R IH T AE N IY AH	8	B R IH T AE N IY	7	0	AH	<eos>	2	51.02492141723633	60.604042053222656	9.579120635986328	<eos> AH T EH Y	60.604042 51.024921 30.923733 28.069729 22.051783	0.0	0	1	1	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B R IH T AE N IY AH	1	NA	0
W3_REP	11964	bucket	B AH K AH T	5	B AH T AH L	2	0	K	T	2	48.08628845214844	51.34898376464844	3.2626953125	T K G NG L	51.348984 48.086288 43.699070 42.571712 38.311535	0.0	0	2	2	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AH K AH T	1	NA	0
W3_REP	12043	bummed	B AH M D	4	B AH T ER D	2	0	M	T	2	50.25053024291992	50.607444763183594	0.3569145202636719	T M D F B	50.607445 50.250530 43.914402 38.222775 36.993282	0.0	0	2	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AH M D	1	NA	0
W3_REP	12085	burgomaster	B ER G AH M AE S T ER	9	B ER G AH M	5	0	AE	<eos>	2	24.719778060913086	25.409833908081055	0.6900558471679688	<eos> AE ER B N	25.409834 24.719778 15.606526 13.104893 11.040807	0.0	0	2	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B ER G AH M AE S T ER	1	NA	0
W3_REP	12181	byzantium	B AH Z AE N T IY AH M	9	B AH HH AY AH T AH N	2	0	Z	HH	2	46.26988220214844	46.806209564208984	0.5363273620605469	HH Z F T N	46.806210 46.269882 34.504108 30.835089 29.899988	0.0	0	5	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	B AH Z AE N T IY AH M	1	NA	0
W3_REP	12217	cadmium	K AE D M IY AH M	7	K AW ER ER	1	0	AE	AW	4	40.61697769165039	55.29671096801758	14.679733276367188	AW ER EH AE IY	55.296711 51.074863 46.591938 40.616978 37.827354	0.0	0	2	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE D Z M AH N	0	3	0
W3_REP	12268	caliph	K AE L AH F	5	K AE L AH M AO R	4	0	F	M	2	43.94820785522461	46.125736236572266	2.1775283813476562	M F D S K	46.125736 43.948208 39.959377 35.777069 34.033016	0.0	0	2	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE L AH F	1	NA	0
W3_REP	12278	calligraphy	K AH L IH G R AH F IY	9	K AH L IH G AH M	5	0	R	AH	2	32.359493255615234	40.718502044677734	8.3590087890625	AH R IH ER M	40.718502 32.359493 24.927181 24.626482 24.247061	0.0	0	1	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AH L IH G R AH F IY	1	NA	0
W3_REP	12288	calumny	K AE L AH M N IY	7	K AE L AH M N AH S	6	0	IY	AH	2	65.74005889892578	66.14513397216797	0.4050750732421875	AH IY EY AA AY	66.145134 65.740059 50.613945 45.942425 45.061852	0.0	0	1	2	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE L AH M N IY	1	NA	0
W3_REP	12289	calvary	K AE L V ER IY	6	K AE V AH L R IY	2	0	L	V	2	50.04667663574219	50.317691802978516	0.2710151672363281	V L N R M	50.317692 50.046677 36.215317 35.200535 34.609066	0.0	0	4	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE L V ER IY	1	NA	0
W3_REP	12352	cannabis	K AE N AH B AH S	7	K AE N AH B AH L	6	0	S	L	2	58.3979377746582	61.58211898803711	3.1841812133789062	L S N <eos> M	61.582119 58.397938 44.243698 41.889408 29.037636	0.0	0	0	1	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE N AH B AH S	1	NA	0
W3_REP	12373	cantaloupe	K AE N T AH L OW P	8	K AE T AH L	2	0	N	T	2	44.50244140625	49.93369674682617	5.431255340576172	T N B R S	49.933697 44.502441 40.093964 36.865440 35.139553	0.0	0	2	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE N T AH L OW P	1	NA	0
W3_REP	12374	cantata	K AE N T AA T AH	7	M AA N T EH S IY	0	0	K	M	2	28.01327896118164	43.553321838378906	15.540042877197266	M K L F S	43.553322 28.013279 27.563372 17.434607 16.357834	1.1444091796875e-05	0	6	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE N T EH L AH	0	4	0
W3_REP	12379	canto	K AE N T OW	5	K AE N T IY Y AH	4	0	OW	IY	2	55.06989288330078	60.94730758666992	5.877414703369141	IY OW AH AA Y	60.947308 55.069893 47.627808 39.717503 35.564598	0.0	0	2	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE N T OW	1	NA	0
W3_REP	12381	cantonal	K AE N T AH N AH L	8	M AE N T IH L AH	0	0	K	M	2	44.77961730957031	47.03825759887695	2.2586402893066406	M K F DH L	47.038258 44.779617 34.928673 30.174145 26.134277	1.9073486328125e-05	0	6	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE N T IH N AH M IY	0	4	0
W3_REP	12388	canvass	K AE N V AH S	6	L AE K W AO L	0	0	K	L	3	39.32628631591797	47.15095520019531	7.824668884277344	L P K B N	47.150955 39.815853 39.326286 29.625681 17.144842	1.0013580322265625e-05	0	5	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE N ER	0	3	0
W3_REP	12453	cardholder	K AA R D HH OW L D ER	9	K AA R D W ER K	4	0	HH	W	4	19.777868270874023	23.45008087158203	3.672212600708008	W AH ER HH Z	23.450081 22.015827 21.406767 19.777868 19.514595	0.0	0	2	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AA R D HH OW L D ER	1	NA	0
W3_REP	12459	cardozo	K AA R D OW Z OW	7	K AA R D OW	5	0	Z	<eos>	2	44.75094223022461	45.800350189208984	1.049407958984375	<eos> Z N V M	45.800350 44.750942 23.510883 21.791958 21.212311	0.0	0	1	2	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AA R D OW Z	0	6	0
W3_REP	12468	careless	K EH R L AH S	6	K AA R L AH N T	1	0	EH	AA	3	45.81068420410156	56.05083084106445	10.24014663696289	AA AH EH UW EY	56.050831 46.049061 45.810684 44.514088 43.388233	0.0	0	5	3	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K EH R AH L AH N T	0	3	0
W3_REP	12475	caribou	K EH R IH B UW	6	K OW B UW T	1	0	EH	OW	2	54.74703598022461	56.29267120361328	1.5456352233886719	OW EH AO UW EY	56.292671 54.747036 51.808678 46.978214 46.708813	0.0	0	3	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K EH R IH B UW	1	NA	0
W3_REP	12481	carjacker	K AA R JH AE K ER	7	K AA G IY V AH N	2	0	R	G	6	33.70588302612305	44.373626708984375	10.667743682861328	G N HH NG TH	44.373627 44.190189 41.929039 38.935032 37.812801	0.0	0	4	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AA R JH AE K	0	6	0
W3_REP	12482	carjacking	K AA R JH AE K IH NG	8	K AA R V EY D	3	0	JH	V	10	10.776701927185059	30.654985427856445	19.878283500671387	V N B L S	30.654985 30.612162 29.287096 25.091076 24.491106	0.0	0	2	5	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AA R JH OW N	0	4	0
W3_REP	12556	cartwright	K AA R T R AY T	7	K AA R T R AY L	6	0	T	L	2	28.850976943969727	35.16371536254883	6.312738418579102	L T D M N	35.163715 28.850977 26.403193 25.214861 23.763113	0.0	0	0	1	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AA R T R AY T	1	NA	0
W3_REP	12567	cascades	K AE S K EY D Z	7	K OW AH N T AW N	1	0	AE	OW	3	41.930240631103516	44.2049446105957	2.2747039794921875	OW AA AE R AW	44.204945 42.347504 41.930241 37.970669 31.064177	0.0	0	5	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE S K EY D Z	1	NA	0
W3_REP	12595	castaneda	K AA S T AA N EH D AH	9	K AA S AA N EH R AA Z	3	0	T	AA	2	53.91122055053711	56.773860931396484	2.862640380859375	AA T EH AH W	56.773861 53.911221 33.085041 14.890428 14.141087	0.0	0	5	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AA S T AA N EH D	0	8	0
W3_REP	12677	cauterize	K AO T ER AY Z	6	K AO S ER AY Z	2	0	T	S	2	35.8622932434082	35.9859733581543	0.12368011474609375	S T R Z NG	35.985973 35.862293 33.030315 25.819708 25.498129	0.0	0	3	1	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AO T ER AY Z	1	NA	0
W3_REP	12688	cavendish	K AE V AH N D IH SH	8	K AE V AH L	4	0	N	L	2	63.61770248413086	72.49656677246094	8.878864288330078	L N K JH S	72.496567 63.617702 58.072941 42.198154 40.102066	0.0	0	0	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AE V AH N D IH SH	1	NA	0
W3_REP	12703	cease	S IY S	3	S AH S ER JH AH N T	1	0	IY	AH	3	42.71953201293945	44.549774169921875	1.8302421569824219	AH EH IY UW ER	44.549774 43.850140 42.719532 36.585285 34.184971	0.0	0	6	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	S IY S	1	NA	0
W3_REP	12753	centigrade	S EH N T AH G R EY D	9	N EH T AH L S AH M	0	0	S	N	3	31.922039031982422	36.87864685058594	4.956607818603516	N M S R JH	36.878647 35.582466 31.922039 20.960035 17.967358	1.1444091796875e-05	0	7	8	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	S EH N T AH G R AE F	0	7	0
W3_REP	12813	chameleon	K AH M IY L IY AH N	8	K AH M IY T ER	4	0	L	T	2	30.732891082763672	32.992835998535156	2.2599449157714844	T L N G B	32.992836 30.732891 24.907827 17.287174 15.138204	0.0	0	1	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	K AH M IY L IY AH N	1	NA	0
W3_REP	12845	charcuterie	SH AA R K UH T R IY	8	L AE P ER AE D	0	0	SH	L	2	50.43267059326172	53.33325958251953	2.9005889892578125	L SH R P S	53.333260 50.432671 45.090240 43.134357 36.021240	1.33514404296875e-05	0	5	8	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	SH AA R K UH T R IY	1	NA	0
W3_REP	12848	chargeable	CH AA R JH AH B AH L	8	B OW T IH CH M AH N T	0	0	CH	B	2	45.153648376464844	46.40460205078125	1.2509536743164062	B CH K D M	46.404602 45.153648 36.615299 36.336102 34.750488	1.52587890625e-05	0	8	8	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	CH AE T IH JH	0	1	0
W3_REP	12854	charlene	SH AA R L IY N	6	L IH N S	0	0	SH	L	2	47.067691802978516	47.52498245239258	0.4572906494140625	L SH S B T	47.524982 47.067692 44.433250 37.793724 28.277626	1.52587890625e-05	0	3	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	SH AA R L IY N	1	NA	0
W3_REP	12889	chatty	CH AE T IY	4	CH EH K IY	1	0	AE	EH	2	62.20736312866211	66.63056945800781	4.423206329345703	EH AE AA IH IY	66.630569 62.207363 60.593056 55.345245 53.877739	0.0	0	2	2	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	CH AE T IY	1	NA	0
W3_REP	12893	chautauqua	SH AH T AO K W AH	7	M AH Z AA SH AH	0	0	SH	M	2	39.735755920410156	43.35249710083008	3.616741180419922	M SH AH D N	43.352497 39.735756 35.514057 21.237274 14.200152	2.6702880859375e-05	0	5	6	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	SH AH T AO K W AH	1	NA	0
W3_REP	12945	chernenko	CH ER N EH NG K OW	7	CH ER N EH M IH T S	4	0	NG	M	14	12.724163055419922	46.37443923950195	33.65027618408203	M S T R K	46.374439 46.024689 43.885628 39.765358 36.318432	0.0	0	3	4	DIAGNOSTIC_ONLY_PREFIX_CORRECTION	CH ER N EH NG K W AA R	0	6	0
